kelompok,ruas,sk_tarif,tanggal_sk,sistem,asal,tujuan,gol_I,gol_II_III,gol_IV_V,sumber
Jabodetabek,Serpong-Cinere Seksi 1 dan 2,KEPMEN PUPR Nomor 254/KPTS/M2024,2 Februari 2024,tertutup,Junction Serpong,Cinere,18500,28000,37000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Jabodetabek.pdf
Jabodetabek,Serpong-Cinere Seksi 1 dan 2,KEPMEN PUPR Nomor 254/KPTS/M2024,2 Februari 2024,tertutup,Junction Serpong,Pamulang,12000,18000,24000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Jabodetabek.pdf
Jabodetabek,Serpong-Cinere Seksi 1 dan 2,KEPMEN PUPR Nomor 254/KPTS/M2024,2 Februari 2024,tertutup,Pamulang,Cinere,6500,10000,13500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Jabodetabek.pdf
Jabodetabek,Serpong-Cinere Seksi 1 dan 2,KEPMEN PUPR Nomor 254/KPTS/M2024,2 Februari 2024,tertutup,Pamulang,Junction Serpong,12000,18000,24000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Jabodetabek.pdf
Non Trans,Ciawi-Sukabumi,KEPMEN PUPR Nomor 1661/KPTS/M/2024,12 Juli 2024,tertutup,Ciawi,SS Cigombong,19000,28000,37500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Ciawi-Sukabumi,KEPMEN PUPR Nomor 1661/KPTS/M/2024,12 Juli 2024,tertutup,SS Ciawi,Ciawi,2500,3500,4500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Ciawi-Sukabumi,KEPMEN PUPR Nomor 1661/KPTS/M/2024,12 Juli 2024,tertutup,SS Cibadak,SS Cigombong,17000,25000,33500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Ciawi-Sukabumi,KEPMEN PUPR Nomor 1661/KPTS/M/2024,12 Juli 2024,tertutup,SS Cigombong,SS Cibadak,17000,25000,33500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,Jatiluhur,SS Dawuan,14500,24500,35500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,Jatiluhur,SS Padalarang,30500,51500,74500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,Jatiluhur,Sadang,6500,11000,16000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,SS Dawuan,Jatiluhur,14500,24500,35500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,SS Dawuan,SS Padalarang,45000,76000,110000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,SS Dawuan,Sadang,8000,13500,19500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,SS Padalarang,Cikamuning,4000,7000,10000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,SS Padalarang,Jatiluhur,30500,51500,74500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,SS Padalarang,SS Dawuan,45000,76000,110000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,SS Padalarang,Sadang,37000,62500,90500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,Sadang,Jatiluhur,6500,11000,16000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,Sadang,SS Dawuan,8000,13500,19500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Cikampek-Padalarang,KEPMEN PUPR Nomor 496/KPTS/M/2023,2 Mei 2023,tertutup,Sadang,SS Padalarang,37000,62500,90500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Cileunyi,Cimalaka,41500,62000,83000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Cileunyi,Jatinangor,7500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Cileunyi,Pamulihan,14500,22000,29000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Cileunyi,Sumedang,36500,54500,72500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Cimalaka,Cileunyi,41500,62000,83000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Cimalaka,Pamulihan,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Cimalaka,Sumedang,5000,8000,10500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Jatinangor,Cileunyi,7500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Pamulihan,Cileunyi,14500,22000,29000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Pamulihan,Cimalaka,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Pamulihan,Sumedang,22000,32500,43500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Sumedang,Cileunyi,36500,54500,72500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Sumedang,Cimalaka,5000,8000,10500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 1,2,3",KEPMEN PUPR Nomor 312/KPTS/M/2023,27 Februari 2023,tertutup,Sumedang,Pamulihan,22000,32500,43500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cileunyi,Cisumdawu Jaya,71000,106500,142000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cileunyi,Cisumdawu Utama,78500,118000,157500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cileunyi,Paseh,52000,78000,104000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cimalaka,Cisumdawu Jaya,29500,44000,59000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cimalaka,Cisumdawu Utama,37000,56000,74500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cimalaka,Paseh,10500,15500,21000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Jaya,Cileunyi,71000,106500,142000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Jaya,Cimalaka,29500,44000,59000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Jaya,Cisumdawu Utama,7500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Jaya,Pamulihan,56500,84500,113000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Jaya,Paseh,19000,28500,38000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Jaya,Sumedang,34500,52000,69500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Utama,Cileunyi,78500,118000,157500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Utama,Cimalaka,37000,56000,74500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Utama,Cisumdawu Jaya,7500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Utama,Pamulihan,64000,96000,128500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Utama,Paseh,27000,40000,53500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Cisumdawu Utama,Sumedang,42500,63500,85000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Pamulihan,Cisumdawu Jaya,56500,84500,113000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Pamulihan,Cisumdawu Utama,64000,96000,128500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Pamulihan,Paseh,37500,56000,75000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Paseh,Cileunyi,52000,78000,104000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Paseh,Cimalaka,10500,15500,21000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Paseh,Cisumdawu Jaya,19000,28500,38000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Paseh,Cisumdawu Utama,27000,40000,53500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Paseh,Pamulihan,37500,56000,75000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Paseh,Sumedang,15500,23500,31500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Sumedang,Cisumdawu Jaya,34500,52000,69500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Sumedang,Cisumdawu Utama,42500,63500,85000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,"Cileunyi-Sumedang-Dawuan 4,5,6",KEPMEN PUPR Nomor 959/KPTS/M/2023,11 Agustus 2023,tertutup,Sumedang,Paseh,15500,23500,31500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Belahanrejo,Bunder,31500,47500,63000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Belahanrejo,Cerme,21500,32500,43500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Belahanrejo,Lebani Gresik,16000,24000,32000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Belahanrejo,SS Wringinanom,10500,15500,21000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Bunder,Belahanrejo,31500,47500,63000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Bunder,Cerme,10000,15000,20000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Bunder,Lebani Gresik,47500,71500,95500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Bunder,SS Wringinanom,42000,63000,84000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Cerme,Belahanrejo,21500,32500,43500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Cerme,Bunder,10000,15000,20000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Cerme,Lebani Gresik,38000,56500,75500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Cerme,SS Wringinanom,32000,48000,64000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Lebani Gresik,Belahanrejo,16000,24000,32000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Lebani Gresik,Bunder,47500,71500,95500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Lebani Gresik,Cerme,38000,56500,75500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,Lebani Gresik,SS Wringinanom,5500,8500,11500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,SS Wringinanom,Belahanrejo,10500,15500,21000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,SS Wringinanom,Bunder,42000,63000,84000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,SS Wringinanom,Cerme,32000,48000,64000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Krian–Legundi–Bunder–Manyar (Krian–Legundi–Bunder),KEPMEN PUPR Nomor 330/KPTS/M/2025,4 Maret 2025,tertutup,SS Wringinanom,Lebani Gresik,5500,8500,11500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Baros,Buah Batu,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Baros,Cileunyi,8000,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Baros,Kopo,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Baros,Moh. Toha,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Baros,Padalarang,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Baros,Pasir Koja,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Baros,Pasteur,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Baros,SS Padalarang,2500,4000,5500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Buah Batu,Baros,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Buah Batu,Cileunyi,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Buah Batu,Kopo,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Buah Batu,Moh. Toha,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Buah Batu,Padalarang,6500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Buah Batu,Pasir Koja,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Buah Batu,Pasteur,6500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Buah Batu,SS Padalarang,6500,11000,15000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Cileunyi,Baros,8000,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
